Year,Month,Date,victim_race,victim_age,victim_sex,city,state,disposition
2008,3,18,Black,30,Male,Cincinnati,OH,Open/No arrest
2008,4,11,Black,27,Male,Cincinnati,OH,Closed without arrest
2008,3,27,White,43,Male,Cincinnati,OH,Closed by arrest
2008,4,23,Black,20,Male,Cincinnati,OH,Closed by arrest
2008,4,25,Black,25,Female,Cincinnati,OH,Closed by arrest
2008,4,30,Black,32,Male,Cincinnati,OH,Open/No arrest
2008,5,8,Black,24,Male,Cincinnati,OH,Open/No arrest
2008,5,16,Black,23,Male,Cincinnati,OH,Closed without arrest
2008,5,18,Black,20,Male,Cincinnati,OH,Closed by arrest
2008,5,30,White,43,Male,Cincinnati,OH,Closed by arrest
2008,5,30,White,83,Male,Cincinnati,OH,Closed by arrest
2008,6,3,Black,49,Male,Cincinnati,OH,Closed by arrest
2008,6,3,White,68,Male,Cincinnati,OH,Closed by arrest
2008,6,6,Black,39,Female,Cincinnati,OH,Open/No arrest
2008,6,11,Other,63,Male,Cincinnati,OH,Open/No arrest
2008,6,18,Black,25,Male,Cincinnati,OH,Closed by arrest
2008,6,19,Black,24,Male,Cincinnati,OH,Open/No arrest
2008,6,22,Black,33,Male,Cincinnati,OH,Closed by arrest
2008,7,2,Black,30,Male,Cincinnati,OH,Closed by arrest
2008,7,6,Hispanic,39,Male,Cincinnati,OH,Closed by arrest
2008,7,9,Black,22,Male,Cincinnati,OH,Open/No arrest
2008,7,14,Black,24,Male,Cincinnati,OH,Closed by arrest
2008,10,10,Black,19,Male,Cincinnati,OH,Open/No arrest
2008,7,17,Black,27,Male,Cincinnati,OH,Closed by arrest
2008,7,9,Black,27,Male,Cincinnati,OH,Closed by arrest
2008,7,27,Hispanic,27,Male,Cincinnati,OH,Closed by arrest
2008,7,31,Black,17,Male,Cincinnati,OH,Closed by arrest
2008,8,1,Black,17,Male,Cincinnati,OH,Closed by arrest
2008,8,2,Black,29,Male,Cincinnati,OH,Open/No arrest
2008,8,10,Black,56,Male,Cincinnati,OH,Open/No arrest
2008,8,13,White,36,Male,Cincinnati,OH,Closed by arrest
2008,8,15,Black,29,Male,Cincinnati,OH,Open/No arrest
2008,8,21,Black,34,Male,Cincinnati,OH,Closed by arrest
2008,8,25,White,23,Male,Cincinnati,OH,Open/No arrest
2008,8,27,Black,39,Male,Cincinnati,OH,Closed by arrest
2008,9,3,Black,37,Male,Cincinnati,OH,Closed by arrest
2008,9,5,Black,51,Female,Cincinnati,OH,Closed by arrest
2008,9,17,Black,18,Male,Cincinnati,OH,Closed by arrest
2008,9,18,Black,19,Male,Cincinnati,OH,Open/No arrest
2008,9,24,Black,46,Male,Cincinnati,OH,Open/No arrest
2008,9,25,Black,27,Male,Cincinnati,OH,Closed by arrest
2008,9,26,Black,20,Male,Cincinnati,OH,Open/No arrest
2008,9,28,White,43,Male,Cincinnati,OH,Closed by arrest
2008,9,30,White,35,Male,Cincinnati,OH,Closed by arrest
2008,9,30,Black,42,Male,Cincinnati,OH,Closed by arrest
2008,10,4,Black,18,Male,Cincinnati,OH,Open/No arrest
2008,10,5,Black,29,Male,Cincinnati,OH,Open/No arrest
2008,10,16,Black,24,Male,Cincinnati,OH,Closed by arrest
2008,10,16,Black,36,Male,Cincinnati,OH,Closed by arrest
2008,10,17,White,18,Male,Cincinnati,OH,Closed by arrest
2008,10,27,White,40,Male,Cincinnati,OH,Open/No arrest
2008,10,31,Black,42,Male,Cincinnati,OH,Closed by arrest
2008,11,1,Black,22,Male,Cincinnati,OH,Closed by arrest
2008,11,4,Black,26,Male,Cincinnati,OH,Open/No arrest
2008,11,16,Black,32,Male,Cincinnati,OH,Open/No arrest
2008,8,9,Black,79,Male,Cincinnati,OH,Open/No arrest
2008,11,23,Black,30,Male,Cincinnati,OH,Open/No arrest
2008,11,26,Black,23,Male,Cincinnati,OH,Closed by arrest
2008,11,26,White,18,Male,Cincinnati,OH,Closed by arrest
2008,11,27,Black,43,Male,Cincinnati,OH,Closed by arrest
2008,11,29,Black,27,Male,Cincinnati,OH,Open/No arrest
2008,12,17,Black,40,Male,Cincinnati,OH,Closed without arrest
2008,11,26,White,0,Female,Cincinnati,OH,Closed by arrest
2008,12,27,Black,41,Female,Cincinnati,OH,Closed by arrest
2009,1,1,Black,23,Male,Cincinnati,OH,Open/No arrest
2009,1,11,Black,52,Female,Cincinnati,OH,Closed by arrest
2009,1,23,Black,23,Male,Cincinnati,OH,Open/No arrest
2009,1,26,Black,30,Male,Cincinnati,OH,Open/No arrest
2009,1,26,Black,0,Male,Cincinnati,OH,Closed by arrest
2009,1,30,Black,7,Male,Cincinnati,OH,Closed without arrest
2009,2,10,Black,29,Male,Cincinnati,OH,Closed by arrest
2009,3,1,Black,27,Male,Cincinnati,OH,Closed by arrest
2009,3,2,Other,62,Male,Cincinnati,OH,Closed by arrest
2009,3,4,Black,19,Male,Cincinnati,OH,Closed without arrest
2009,3,8,White,13,Female,Cincinnati,OH,Closed by arrest
2009,3,8,Black,20,Male,Cincinnati,OH,Closed by arrest
2009,3,8,Black,26,Male,Cincinnati,OH,Closed by arrest
2009,1,25,Black,19,Male,Cincinnati,OH,Closed by arrest
2009,4,11,Black,25,Male,Cincinnati,OH,Closed by arrest
2009,4,12,Black,30,Male,Cincinnati,OH,Open/No arrest
2009,4,18,Black,30,Male,Cincinnati,OH,Closed by arrest
2009,4,18,Black,35,Male,Cincinnati,OH,Closed by arrest
2009,4,22,Black,32,Female,Cincinnati,OH,Open/No arrest
2009,5,7,Black,22,Male,Cincinnati,OH,Closed by arrest
2009,5,10,Black,20,Female,Cincinnati,OH,Closed by arrest
2009,5,23,Black,18,Male,Cincinnati,OH,Open/No arrest
2009,5,23,Black,37,Female,Cincinnati,OH,Closed without arrest
2008,6,13,Black,27,Female,Cincinnati,OH,Closed by arrest
2009,6,2,Black,19,Female,Cincinnati,OH,Closed by arrest
2009,6,2,Black,0,Male,Cincinnati,OH,Closed by arrest
2009,6,2,Black,3,Female,Cincinnati,OH,Closed by arrest
2009,6,13,Black,54,Male,Cincinnati,OH,Closed by arrest
2009,7,3,Black,48,Male,Cincinnati,OH,Closed by arrest
2009,7,3,Black,51,Male,Cincinnati,OH,Closed by arrest
2009,7,4,Black,44,Male,Cincinnati,OH,Closed by arrest
2009,6,4,Black,54,Female,Cincinnati,OH,Closed by arrest
2009,7,10,Black,18,Male,Cincinnati,OH,Open/No arrest
2009,7,23,Black,16,Male,Cincinnati,OH,Closed by arrest
2009,7,25,Black,26,Male,Cincinnati,OH,Open/No arrest
2009,7,27,Black,21,Male,Cincinnati,OH,Closed by arrest
2009,7,27,Black,23,Male,Cincinnati,OH,Closed by arrest
2009,7,28,Black,29,Male,Cincinnati,OH,Open/No arrest
2009,8,7,Black,23,Male,Cincinnati,OH,Open/No arrest
2009,9,5,Black,34,Male,Cincinnati,OH,Closed by arrest
2009,9,12,Black,1,Male,Cincinnati,OH,Closed by arrest
2009,9,10,Black,49,Male,Cincinnati,OH,Closed without arrest
2009,9,21,Black,26,Male,Cincinnati,OH,Closed by arrest
2009,9,28,Black,29,Male,Cincinnati,OH,Closed without arrest
2009,5,14,White,34,Female,Cincinnati,OH,Open/No arrest
2009,10,3,Black,21,Male,Cincinnati,OH,Closed by arrest
2009,10,5,Black,29,Male,Cincinnati,OH,Open/No arrest
2009,10,18,Black,17,Male,Cincinnati,OH,Open/No arrest
2009,10,20,White,93,Female,Cincinnati,OH,Closed by arrest
2009,10,20,Black,18,Male,Cincinnati,OH,Open/No arrest
2009,10,24,Black,34,Male,Cincinnati,OH,Closed by arrest
2009,11,11,Black,27,Female,Cincinnati,OH,Closed by arrest
2009,12,2,Black,53,Male,Cincinnati,OH,Open/No arrest
2009,12,6,Black,22,Female,Cincinnati,OH,Closed without arrest
2009,12,7,Black,27,Male,Cincinnati,OH,Closed by arrest
2009,12,8,Black,23,Male,Cincinnati,OH,Open/No arrest
2009,12,9,Black,33,Male,Cincinnati,OH,Open/No arrest
2010,1,28,Black,30,Male,Cincinnati,OH,Closed by arrest
2010,2,5,Black,20,Male,Cincinnati,OH,Open/No arrest
2010,2,15,Black,35,Male,Cincinnati,OH,Closed by arrest
2010,2,20,Black,20,Male,Cincinnati,OH,Closed by arrest
2010,2,25,White,19,Male,Cincinnati,OH,Closed by arrest
2010,3,4,Black,26,Female,Cincinnati,OH,Closed by arrest
2010,3,9,Black,24,Male,Cincinnati,OH,Open/No arrest
2010,3,14,Black,31,Female,Cincinnati,OH,Closed by arrest
2010,3,15,Black,1,Female,Cincinnati,OH,Closed by arrest
2010,3,18,Black,36,Male,Cincinnati,OH,Open/No arrest
2010,3,20,Black,34,Male,Cincinnati,OH,Closed by arrest
2010,3,21,Black,26,Male,Cincinnati,OH,Closed without arrest
2010,3,21,Black,20,Male,Cincinnati,OH,Open/No arrest
2010,3,23,Black,20,Male,Cincinnati,OH,Closed by arrest
2010,3,24,Black,25,Male,Cincinnati,OH,Closed by arrest
2010,3,26,Black,25,Male,Cincinnati,OH,Closed by arrest
2010,3,28,Black,26,Male,Cincinnati,OH,Closed by arrest
2010,4,5,Black,17,Male,Cincinnati,OH,Open/No arrest
2010,4,12,Black,24,Male,Cincinnati,OH,Closed by arrest
2010,4,15,Black,26,Male,Cincinnati,OH,Closed by arrest
2010,5,14,White,26,Male,Cincinnati,OH,Open/No arrest
2010,5,16,Black,21,Male,Cincinnati,OH,Closed by arrest
2010,5,30,Black,0,Female,Cincinnati,OH,Closed by arrest
2010,6,4,Black,24,Female,Cincinnati,OH,Closed by arrest
2010,6,4,Black,19,Male,Cincinnati,OH,Open/No arrest
2010,6,5,Black,53,Male,Cincinnati,OH,Closed by arrest
2010,6,15,Black,30,Male,Cincinnati,OH,Closed by arrest
2010,6,15,Black,27,Male,Cincinnati,OH,Open/No arrest
2010,6,15,Black,32,Male,Cincinnati,OH,Closed by arrest
2010,6,16,Black,37,Male,Cincinnati,OH,Closed by arrest
2010,6,17,Black,22,Male,Cincinnati,OH,Closed by arrest
2010,6,18,White,47,Male,Cincinnati,OH,Closed by arrest
2010,7,5,Black,21,Male,Cincinnati,OH,Closed by arrest
2010,7,10,Black,22,Male,Cincinnati,OH,Open/No arrest
2010,7,12,Black,30,Male,Cincinnati,OH,Closed by arrest
2010,8,5,Black,18,Male,Cincinnati,OH,Closed by arrest
2010,8,19,Black,25,Male,Cincinnati,OH,Open/No arrest
2010,8,19,Black,25,Male,Cincinnati,OH,Open/No arrest
2010,8,29,Black,34,Male,Cincinnati,OH,Closed by arrest
2010,9,6,White,58,Male,Cincinnati,OH,Closed by arrest
2010,9,7,Black,22,Male,Cincinnati,OH,Closed by arrest
2010,9,10,White,42,Female,Cincinnati,OH,Closed by arrest
2010,9,17,Black,25,Male,Cincinnati,OH,Closed by arrest
2010,9,20,Black,20,Male,Cincinnati,OH,Closed by arrest
2010,9,25,Black,40,Male,Cincinnati,OH,Open/No arrest
2010,9,25,Black,14,Male,Cincinnati,OH,Open/No arrest
2010,9,26,White,18,Male,Cincinnati,OH,Closed by arrest
2010,10,3,White,46,Male,Cincinnati,OH,Open/No arrest
2010,10,5,Black,37,Male,Cincinnati,OH,Open/No arrest
2010,10,6,Black,50,Male,Cincinnati,OH,Closed by arrest
2010,10,14,White,36,Male,Cincinnati,OH,Closed by arrest
2010,10,21,Black,30,Male,Cincinnati,OH,Closed by arrest
2010,10,22,Black,49,Male,Cincinnati,OH,Open/No arrest
2010,10,24,Black,65,Male,Cincinnati,OH,Closed without arrest
2010,10,24,Black,41,Male,Cincinnati,OH,Open/No arrest
2010,10,30,Black,34,Male,Cincinnati,OH,Closed by arrest
2010,11,4,Black,28,Male,Cincinnati,OH,Closed by arrest
2010,11,6,White,37,Female,Cincinnati,OH,Open/No arrest
2010,11,7,Black,33,Male,Cincinnati,OH,Closed by arrest
2010,11,11,Black,27,Male,Cincinnati,OH,Closed by arrest
2010,10,28,White,35,Male,Cincinnati,OH,Closed by arrest
2010,11,13,Black,26,Male,Cincinnati,OH,Open/No arrest
2010,11,30,White,28,Male,Cincinnati,OH,Closed by arrest
2010,12,9,Black,31,Male,Cincinnati,OH,Open/No arrest
2010,12,11,Black,33,Male,Cincinnati,OH,Closed by arrest
2010,12,14,Black,28,Male,Cincinnati,OH,Closed by arrest
2010,12,23,Black,25,Male,Cincinnati,OH,Closed by arrest
2010,12,28,Black,3,Male,Cincinnati,OH,Closed by arrest
2010,12,27,Black,2,Male,Cincinnati,OH,Closed by arrest
2010,12,30,Black,32,Male,Cincinnati,OH,Closed without arrest
2011,1,2,Black,22,Male,Cincinnati,OH,Closed without arrest
2011,1,8,Black,24,Male,Cincinnati,OH,Open/No arrest
2011,1,22,Black,28,Male,Cincinnati,OH,Open/No arrest
2011,1,22,Black,17,Male,Cincinnati,OH,Closed by arrest
2011,2,12,Black,58,Male,Cincinnati,OH,Closed by arrest
2011,2,13,Black,17,Male,Cincinnati,OH,Closed by arrest
2011,2,16,Black,19,Male,Cincinnati,OH,Closed by arrest
2011,2,18,Black,22,Male,Cincinnati,OH,Open/No arrest
2011,2,27,Black,21,Male,Cincinnati,OH,Closed by arrest
2011,3,1,Black,26,Male,Cincinnati,OH,Open/No arrest
2011,3,7,Black,30,Male,Cincinnati,OH,Open/No arrest
2011,3,8,Black,43,Male,Cincinnati,OH,Closed by arrest
2011,3,19,Black,50,Male,Cincinnati,OH,Closed by arrest
2011,3,23,Black,22,Male,Cincinnati,OH,Open/No arrest
2011,4,8,Black,20,Male,Cincinnati,OH,Closed by arrest
2011,4,12,Black,24,Male,Cincinnati,OH,Closed by arrest
2011,1,20,Black,29,Male,Cincinnati,OH,Closed by arrest
2011,4,4,Black,38,Male,Cincinnati,OH,Open/No arrest
2011,4,20,Black,62,Female,Cincinnati,OH,Closed by arrest
2011,4,23,Black,26,Male,Cincinnati,OH,Closed by arrest
2011,4,25,Black,18,Female,Cincinnati,OH,Closed by arrest
2011,4,28,Black,30,Male,Cincinnati,OH,Open/No arrest
2011,4,28,Black,24,Female,Cincinnati,OH,Closed by arrest
2011,5,1,White,30,Female,Cincinnati,OH,Closed by arrest
2011,5,5,Black,22,Male,Cincinnati,OH,Open/No arrest
2011,5,10,Black,20,Male,Cincinnati,OH,Closed by arrest
2011,5,10,Black,21,Male,Cincinnati,OH,Open/No arrest
2011,5,15,Black,27,Male,Cincinnati,OH,Open/No arrest
2011,5,26,Black,19,Male,Cincinnati,OH,Open/No arrest
2011,5,27,Black,29,Female,Cincinnati,OH,Closed by arrest
2011,6,2,Black,21,Male,Cincinnati,OH,Closed by arrest
2011,6,11,Black,35,Male,Cincinnati,OH,Closed by arrest
2011,6,12,Black,33,Male,Cincinnati,OH,Closed by arrest
2011,6,12,Black,35,Male,Cincinnati,OH,Open/No arrest
2011,6,20,Black,24,Male,Cincinnati,OH,Open/No arrest
2011,6,25,Black,22,Male,Cincinnati,OH,Closed by arrest
2011,6,26,Black,18,Male,Cincinnati,OH,Open/No arrest
2011,7,7,Black,33,Male,Cincinnati,OH,Open/No arrest
2011,7,18,Black,20,Male,Cincinnati,OH,Closed by arrest
2011,7,22,Black,45,Male,Cincinnati,OH,Open/No arrest
2011,7,23,Black,33,Male,Cincinnati,OH,Closed by arrest
2011,8,19,Black,22,Male,Cincinnati,OH,Open/No arrest
2011,8,21,Black,27,Male,Cincinnati,OH,Closed by arrest
2011,9,9,Black,20,Male,Cincinnati,OH,Closed by arrest
2011,9,25,Black,30,Male,Cincinnati,OH,Open/No arrest
2011,9,25,Black,31,Male,Cincinnati,OH,Closed by arrest
2011,9,29,White,47,Female,Cincinnati,OH,Closed by arrest
2011,9,30,Black,29,Male,Cincinnati,OH,Open/No arrest
2011,10,12,Black,29,Male,Cincinnati,OH,Open/No arrest
2011,10,16,Black,17,Female,Cincinnati,OH,Closed by arrest
2011,10,17,Black,25,Male,Cincinnati,OH,Open/No arrest
2011,10,21,Black,40,Male,Cincinnati,OH,Closed by arrest
2011,10,21,Black,2,Male,Cincinnati,OH,Closed by arrest
2011,10,30,Black,60,Male,Cincinnati,OH,Open/No arrest
2011,10,30,Black,42,Male,Cincinnati,OH,Closed by arrest
2011,10,30,Black,21,Male,Cincinnati,OH,Closed by arrest
2011,11,8,Black,91,Male,Cincinnati,OH,Open/No arrest
2011,11,16,Black,23,Male,Cincinnati,OH,Closed by arrest
2011,11,22,Black,37,Male,Cincinnati,OH,Open/No arrest
2011,11,23,Black,24,Male,Cincinnati,OH,Open/No arrest
2011,11,29,Black,31,Male,Cincinnati,OH,Closed by arrest
2011,12,4,Black,36,Male,Cincinnati,OH,Closed by arrest
2011,12,7,Black,55,Male,Cincinnati,OH,Open/No arrest
2011,12,8,Black,61,Male,Cincinnati,OH,Closed by arrest
2011,12,28,Black,32,Male,Cincinnati,OH,Open/No arrest
2011,11,14,Black,24,Male,Cincinnati,OH,Open/No arrest
2012,1,14,White,65,Male,Cincinnati,OH,Open/No arrest
2012,1,14,Black,19,Male,Cincinnati,OH,Closed by arrest
2012,1,15,Black,21,Female,Cincinnati,OH,Closed by arrest
2012,1,18,Black,17,Male,Cincinnati,OH,Closed by arrest
2012,1,28,Black,43,Male,Cincinnati,OH,Open/No arrest
2012,2,23,Black,19,Male,Cincinnati,OH,Open/No arrest
2012,2,26,White,23,Male,Cincinnati,OH,Closed by arrest
2012,2,9,Black,26,Male,Cincinnati,OH,Open/No arrest
2012,3,17,Black,19,Male,Cincinnati,OH,Open/No arrest
2012,3,27,Black,23,Male,Cincinnati,OH,Open/No arrest
2012,4,7,Black,47,Male,Cincinnati,OH,Closed by arrest
2012,4,7,Black,49,Male,Cincinnati,OH,Open/No arrest
2012,4,13,Black,26,Male,Cincinnati,OH,Open/No arrest
2012,4,16,Black,51,Male,Cincinnati,OH,Closed by arrest
2012,5,8,Black,26,Male,Cincinnati,OH,Closed without arrest
2012,5,14,Black,25,Male,Cincinnati,OH,Open/No arrest
2012,5,14,Black,29,Male,Cincinnati,OH,Open/No arrest
2012,5,19,Black,19,Male,Cincinnati,OH,Closed by arrest
2012,5,23,Black,18,Male,Cincinnati,OH,Closed by arrest
2012,5,30,Black,12,Female,Cincinnati,OH,Closed by arrest
2012,5,30,Black,39,Female,Cincinnati,OH,Closed by arrest
2012,6,18,Black,15,Female,Cincinnati,OH,Closed by arrest
2012,6,24,White,27,Male,Cincinnati,OH,Open/No arrest
2012,5,26,Black,1,Male,Cincinnati,OH,Closed by arrest
2012,7,4,Black,24,Male,Cincinnati,OH,Closed by arrest
2012,7,18,Black,30,Male,Cincinnati,OH,Closed by arrest
2012,7,29,Black,25,Male,Cincinnati,OH,Open/No arrest
2012,8,9,Black,18,Male,Cincinnati,OH,Closed by arrest
2012,8,11,Black,18,Male,Cincinnati,OH,Closed by arrest
2012,8,18,Black,26,Male,Cincinnati,OH,Closed by arrest
2012,8,18,Other,39,Male,Cincinnati,OH,Closed by arrest
2012,8,19,White,79,Male,Cincinnati,OH,Closed by arrest
2012,8,30,Black,50,Female,Cincinnati,OH,Closed by arrest
2012,9,4,Black,40,Male,Cincinnati,OH,Closed by arrest
2012,9,17,Black,24,Male,Cincinnati,OH,Open/No arrest
2012,9,22,Black,31,Male,Cincinnati,OH,Closed by arrest
2012,9,26,Black,35,Male,Cincinnati,OH,Open/No arrest
2012,9,28,Black,21,Male,Cincinnati,OH,Open/No arrest
2012,10,2,Black,38,Male,Cincinnati,OH,Closed by arrest
2012,10,15,Black,55,Male,Cincinnati,OH,Open/No arrest
2012,10,20,Black,36,Male,Cincinnati,OH,Open/No arrest
2012,10,20,Black,57,Male,Cincinnati,OH,Closed by arrest
2012,11,1,White,46,Male,Cincinnati,OH,Closed by arrest
2012,11,1,Black,18,Male,Cincinnati,OH,Open/No arrest
2012,11,5,Black,23,Male,Cincinnati,OH,Closed by arrest
2012,11,9,White,30,Male,Cincinnati,OH,Closed by arrest
2012,11,18,White,20,Female,Cincinnati,OH,Closed by arrest
2012,11,18,Black,28,Male,Cincinnati,OH,Open/No arrest
2012,12,7,Black,58,Male,Cincinnati,OH,Closed by arrest
2012,12,9,Black,16,Female,Cincinnati,OH,Closed by arrest
2012,11,21,Black,19,Male,Cincinnati,OH,Closed by arrest
2012,12,17,Black,16,Male,Cincinnati,OH,Open/No arrest
2012,12,25,Black,20,Female,Cincinnati,OH,Closed by arrest
2013,1,11,Black,24,Male,Cincinnati,OH,Closed by arrest
2013,1,13,Black,24,Male,Cincinnati,OH,Closed without arrest
2013,1,16,White,36,Female,Cincinnati,OH,Closed by arrest
2013,1,28,Black,16,Male,Cincinnati,OH,Open/No arrest
2013,1,29,Black,22,Male,Cincinnati,OH,Open/No arrest
2013,1,30,Black,19,Male,Cincinnati,OH,Closed by arrest
2013,2,7,Black,49,Male,Cincinnati,OH,Open/No arrest
2013,2,18,Black,34,Female,Cincinnati,OH,Closed without arrest
2013,2,21,Black,21,Female,Cincinnati,OH,Closed by arrest
2013,2,24,White,17,Male,Cincinnati,OH,Closed by arrest
2013,3,8,White,0,Male,Cincinnati,OH,Closed by arrest
2013,3,13,Black,32,Male,Cincinnati,OH,Open/No arrest
2013,3,20,Black,18,Male,Cincinnati,OH,Closed by arrest
2013,4,8,Black,42,Male,Cincinnati,OH,Closed by arrest
2013,4,13,Black,38,Male,Cincinnati,OH,Closed by arrest
2013,4,13,Black,29,Female,Cincinnati,OH,Closed by arrest
2013,4,16,Black,23,Male,Cincinnati,OH,Open/No arrest
2013,4,18,Black,20,Male,Cincinnati,OH,Open/No arrest
2013,4,21,Black,25,Male,Cincinnati,OH,Closed by arrest
2013,4,22,Black,24,Female,Cincinnati,OH,Closed by arrest
2013,4,22,Unknown,0,Unknown,Cincinnati,OH,Closed by arrest
2013,5,1,Black,24,Male,Cincinnati,OH,Open/No arrest
2013,5,1,Black,17,Male,Cincinnati,OH,Open/No arrest
2013,5,14,White,27,Male,Cincinnati,OH,Closed by arrest
2013,5,20,Black,39,Male,Cincinnati,OH,Open/No arrest
2013,5,24,Black,29,Male,Cincinnati,OH,Closed without arrest
2013,5,24,Black,21,Male,Cincinnati,OH,Closed by arrest
2013,5,25,Black,21,Male,Cincinnati,OH,Closed by arrest
2013,5,27,Black,57,Male,Cincinnati,OH,Open/No arrest
2013,6,6,White,33,Male,Cincinnati,OH,Closed by arrest
2013,6,9,Black,32,Male,Cincinnati,OH,Closed by arrest
2013,6,9,Black,39,Male,Cincinnati,OH,Open/No arrest
2013,6,12,Black,22,Male,Cincinnati,OH,Open/No arrest
2013,6,15,White,50,Male,Cincinnati,OH,Closed by arrest
2013,6,20,Black,15,Male,Cincinnati,OH,Closed by arrest
2013,6,25,Black,34,Male,Cincinnati,OH,Open/No arrest
2013,6,26,Black,52,Male,Cincinnati,OH,Open/No arrest
2013,7,1,Black,39,Male,Cincinnati,OH,Closed by arrest
2013,7,6,Black,21,Male,Cincinnati,OH,Closed by arrest
2013,7,6,Black,29,Male,Cincinnati,OH,Open/No arrest
2013,7,9,Black,36,Male,Cincinnati,OH,Open/No arrest
2013,7,23,Black,29,Male,Cincinnati,OH,Closed by arrest
2013,7,23,Black,49,Male,Cincinnati,OH,Open/No arrest
2013,7,26,Black,31,Male,Cincinnati,OH,Open/No arrest
2013,8,1,Black,20,Male,Cincinnati,OH,Open/No arrest
2013,8,3,Black,23,Male,Cincinnati,OH,Closed by arrest
2013,8,4,Other,22,Male,Cincinnati,OH,Closed without arrest
2013,8,9,Black,32,Male,Cincinnati,OH,Open/No arrest
2013,8,15,Black,1,Female,Cincinnati,OH,Closed by arrest
2013,8,20,Black,53,Male,Cincinnati,OH,Open/No arrest
2013,9,1,Black,19,Male,Cincinnati,OH,Closed by arrest
2013,9,2,Black,39,Male,Cincinnati,OH,Open/No arrest
2013,9,16,Black,18,Male,Cincinnati,OH,Open/No arrest
2013,8,30,White,42,Male,Cincinnati,OH,Closed by arrest
2013,9,27,Black,26,Male,Cincinnati,OH,Closed without arrest
2013,10,1,Black,0,Male,Cincinnati,OH,Closed by arrest
2013,10,3,Black,37,Male,Cincinnati,OH,Closed by arrest
2013,10,4,Black,54,Male,Cincinnati,OH,Open/No arrest
2013,10,5,Black,24,Male,Cincinnati,OH,Open/No arrest
2013,10,7,Black,33,Male,Cincinnati,OH,Closed by arrest
2013,10,13,Black,24,Male,Cincinnati,OH,Closed by arrest
2013,10,15,Black,14,Male,Cincinnati,OH,Closed by arrest
2013,10,16,Black,34,Male,Cincinnati,OH,Open/No arrest
2013,9,29,Black,84,Male,Cincinnati,OH,Closed by arrest
2013,11,2,Black,14,Male,Cincinnati,OH,Open/No arrest
2013,11,13,Black,29,Male,Cincinnati,OH,Open/No arrest
2013,11,22,Black,44,Male,Cincinnati,OH,Closed by arrest
2013,11,25,Black,24,Male,Cincinnati,OH,Open/No arrest
2013,11,28,Black,23,Male,Cincinnati,OH,Closed by arrest
2013,11,30,Black,25,Male,Cincinnati,OH,Open/No arrest
2013,12,16,Black,28,Male,Cincinnati,OH,Open/No arrest
2013,12,18,Black,22,Male,Cincinnati,OH,Open/No arrest
2013,12,21,Black,19,Male,Cincinnati,OH,Open/No arrest
2013,12,21,Black,39,Male,Cincinnati,OH,Closed by arrest
2014,1,1,Black,37,Male,Cincinnati,OH,Closed without arrest
2014,1,7,Black,19,Male,Cincinnati,OH,Closed by arrest
2014,1,9,Black,31,Male,Cincinnati,OH,Closed by arrest
2014,1,9,Black,28,Female,Cincinnati,OH,Closed by arrest
2014,1,9,White,24,Female,Cincinnati,OH,Open/No arrest
2014,1,12,White,11,Female,Cincinnati,OH,Closed by arrest
2014,1,20,White,45,Male,Cincinnati,OH,Closed by arrest
2014,1,24,Black,57,Male,Cincinnati,OH,Open/No arrest
2013,1,27,Black,35,Male,Cincinnati,OH,Closed by arrest
2014,1,31,Black,34,Male,Cincinnati,OH,Open/No arrest
2014,2,1,Black,20,Male,Cincinnati,OH,Closed by arrest
2014,2,24,Black,59,Female,Cincinnati,OH,Closed without arrest
2014,3,1,Black,51,Male,Cincinnati,OH,Open/No arrest
2014,3,1,Hispanic,8,Male,Cincinnati,OH,Closed without arrest
2014,3,7,Black,33,Male,Cincinnati,OH,Closed by arrest
2014,3,12,Black,45,Male,Cincinnati,OH,Closed by arrest
2014,3,21,Black,14,Male,Cincinnati,OH,Closed by arrest
2014,3,29,Black,14,Female,Cincinnati,OH,Closed by arrest
2014,4,9,Black,20,Male,Cincinnati,OH,Open/No arrest
2014,4,11,Black,25,Male,Cincinnati,OH,Open/No arrest
2014,4,11,Black,38,Male,Cincinnati,OH,Open/No arrest
2014,4,20,Black,45,Male,Cincinnati,OH,Open/No arrest
2014,4,22,Black,21,Male,Cincinnati,OH,Open/No arrest
2014,4,28,Black,0,Female,Cincinnati,OH,Closed by arrest
2014,5,3,Black,24,Female,Cincinnati,OH,Closed by arrest
2014,5,3,Black,31,Male,Cincinnati,OH,Closed by arrest
2014,5,4,Black,68,Male,Cincinnati,OH,Closed by arrest
2014,5,7,Black,29,Male,Cincinnati,OH,Open/No arrest
2014,5,10,Black,33,Male,Cincinnati,OH,Open/No arrest
2014,5,17,Black,21,Male,Cincinnati,OH,Open/No arrest
2014,5,26,Black,36,Male,Cincinnati,OH,Open/No arrest
2014,5,27,Black,27,Male,Cincinnati,OH,Closed by arrest
2014,5,31,Black,24,Male,Cincinnati,OH,Closed by arrest
2014,6,8,White,41,Male,Cincinnati,OH,Closed without arrest
2014,6,18,Black,23,Male,Cincinnati,OH,Closed by arrest
2014,6,18,Black,25,Male,Cincinnati,OH,Open/No arrest
2014,6,24,Black,42,Male,Cincinnati,OH,Closed by arrest
2014,6,26,Black,28,Male,Cincinnati,OH,Closed by arrest
2014,6,27,Black,20,Male,Cincinnati,OH,Open/No arrest
2014,7,7,Black,25,Male,Cincinnati,OH,Closed by arrest
